title,main_story
Metal Gear Rising: Revengeance - Jetstream DLC,1.5
Metal Gear Solid (1998),11.5
Metal Gear Solid (2000),4.5
Metal Gear Solid 2: Sons of Liberty,13.0
Metal Gear Solid 2: Substance,13.5
Metal Gear Solid 3: Snake Eater,16.0
Metal Gear Solid 3: Subsistence,16.0
Metal Gear Solid 4: Guns of the Patriots,18.5
Metal Gear Solid Mobile,0.7666666666666667
Metal Gear Solid V: Ground Zeroes,1.5
Metal Gear Solid V: The Phantom Pain,45.5
Metal Gear Solid: Digital Graphic Novel,3.0
Metal Gear Solid: Integral,8.5
Metal Gear Solid: Peace Walker,18.0
Metal Gear Solid: Portable Ops,12.0
Metal Gear Solid: Portable Ops Plus,4.5
Metal Gear Solid: Snake Eater 3D,16.0
Metal Gear Solid: The Twin Snakes,10.0
Metal Gear Solid: VR Missions,17.5
Metal Gear Survive,22.0
Metal Head,2.5
Metal Saga,33.0
Metal Slug,0.8833333333333333
Metal Slug 1st Mission,0.7333333333333333
Metal Slug 2,1.0
Metal Slug 2nd Mission,1.0
Metal Slug 3,1.5
Metal Slug 3D,2.0
Metal Slug 4,1.0
Metal Slug 5,0.95
Metal Slug 6,0.9666666666666667
Metal Slug 7,1.0
Metal Slug Advance,1.0
Metal Slug X,1.0
Metal Slug XX,0.9166666666666666
Metal Storm,2.0
Metal Tales: Fury of the Guitar Gods,2.0
Metal Torrent,0.26666666666666666
Metal Walker,10.5
Metal Warriors,3.0
Metal Wolf Chaos,7.0
Metal as Phuk,6.5
Metaloid: Origin,3.0
Metamorphic,3.0
Metcha! Taiko no Tatsujin DS: Nanatsu no Shima no Daibouken,4.5
Meteor 60 Seconds!,0.08333333333333333
Meteos,8.0
Metrico,4.0
Metrico+,3.5
Metro 2033,9.5
Metro 2033 Redux,9.0
Metro Exodus,13.5
Metro Redux,17.0
Metro: Last Light,10.0
Metro: Last Light - Chronicles Pack DLC,1.5
Metro: Last Light - Developer Pack DLC,0.9
Metro: Last Light - Faction Pack DLC,2.5
Metro: Last Light - Ranger Mode DLC,7.5
Metro: Last Light - Tower Pack DLC,1.0
Metro: Last Light Redux,10.0
Metroid,7.5
Metroid Fusion,5.0
Metroid II: Return of Samus,4.5
Metroid Prime,14.0
Metroid Prime 2: Echoes,17.5
Metroid Prime 3: Corruption,14.0
Metroid Prime Hunters,9.0
Metroid Prime Hunters: First Hunt,0.5333333333333333
Metroid Prime Pinball,2.5
Metroid Prime: Federation Force,10.0
Metroid Prime: Trilogy,45.5
Metroid Super ZeroMission,6.5
Metroid: Confrontation,0.8333333333333334
Metroid: Other M,9.5
Metroid: Rogue Dawn,5.0
Metroid: Samus Returns,11.0
Metroid: Zero Mission,4.5
Metropolis Crimes,6.0
Metropolis Street Racer,16.0
Metropolis: Lux Obscura,1.5
Mexicana: Deadly Holiday,2.0
Miami Law,5.0
Miami Nights: Singles in the City,5.5
Miasmata,12.0
Michael Jackson's Moonwalker,1.0
Michael Jackson: The Experience,4.5
Michael Jordan: Chaos in the Windy City,3.5
Michael Tucker's Eyebrow Quest,0.25
Michigan: Report from Hell,4.5
Mick and Mack: Global Gladiators,2.0
Mickey Mania: The Timeless Adventures of Mickey Mouse,2.0
Mickey Mouse (1991),4.0
Mickey Mousecapade,0.6666666666666666
Mickey's Adventures in Numberland,0.2833333333333333
Mickey's Dangerous Chase,0.9166666666666666
Mickey's Racing Adventure,5.5
Mickey's Safari in Letterland,0.2833333333333333
Mickey's Speedway USA,7.0
Mickey's Ultimate Challenge,0.6333333333333333
Micro Machines,2.5
Micro Machines 2: Turbo Tournament,1.0
Micro Machines Turbo Tournament '96,1.0
Micro Machines V4,4.0
Micro Machines World Series,1.0
Micromon: The Legend of Vaithe,12.0
Micron,1.5
Microtransaction Simulator,0.8333333333333334
Middens,3.0
Middle-Earth: Shadow of Mordor,15.5
Middle-Earth: Shadow of Mordor - Game of the Year,17.5
Middle-Earth: Shadow of Mordor - Lord of the Hunt DLC,2.5
Middle-Earth: Shadow of Mordor - The Bright Lord DLC,3.0
Middle-Earth: Shadow of War,20.5
Middle-Earth: Shadow of War - Blade of Galadriel,2.0
Middle-Earth: Shadow of War - The Desolation of Mordor,2.0
Midnight 2,1.5
Midnight Carnival,0.3
Midnight Club 3: DUB Edition,20.0
Midnight Club 3: DUB Edition Remix,20.0
Midnight Club II,12.5
Midnight Club: LA Remix,10.0
Midnight Club: Los Angeles,21.5
Midnight Club: Street Racing,8.5
Midnight Mysteries 2: Salem Witch Trials,3.0
Midnight Mysteries 3: Devil on the Mississippi,3.0
Midnight Mysteries 4: Haunted Houdini,4.0
Midnight Mysteries: The Edgar Allen Poe Conspiracy,2.5
Midnight Mysteries: Witches of Abraham,2.5
Midnight Nowhere,13.0
Midnight Resistance,1.5
Midnight Scenes: The Highway,0.2833333333333333
Midnight Ultra,1.0
Midnight Wanderers: Quest for the Chariot,0.36666666666666664
Midsummer Night,1.0
Midtown Madness,5.0
Midtown Madness 2,8.0
Midtown Madness 3,6.5
Midvinter,0.35
Might & Magic Heroes VI: Shades of Darkness,18.0
Might & Magic Heroes VII,51.5
Might and Magic III: Isles of Terra,55.5
Might and Magic IX,49.5
Might and Magic VI: The Mandate of Heaven,53.5
Might and Magic VII: For Blood and Honor,50.5
Might and Magic VIII: Day of the Destroyer,30.5
Might and Magic X: Legacy,41.5
Might and Magic: Book I,45.0
Might and Magic: Clash of Heroes,24.0
Might and Magic: Duel of Champions,14.0
Might and Magic: Heroes VI,83.0
Might and Magic: Heroes VI - Pirates of the Savage Sea Adventure Pack,4.5
Might and Magic: Heroes VII - Trial by Fire,42.0
Might and Magic: Swords of Xeen,20.0
Might and Magic: World of Xeen,38.0
Mightier,2.0
Mighty Final Fight,0.8333333333333334
Mighty GUNVOLT,0.6833333333333333
Mighty Gemstones,1.5
Mighty Gunvolt Burst,3.0
Mighty Jill Off,0.3
Mighty Milky Way,4.5
Mighty Morphin Power Rangers (GEN),0.4666666666666667
Mighty Morphin Power Rangers (Game Gear),2.5
Mighty Morphin Power Rangers (SNES),1.0
Mighty Morphin Power Rangers (Sega CD),0.4166666666666667
Mighty Morphin Power Rangers: The Fighting Edition,0.5
Mighty Morphin Power Rangers: The Movie (Genesis),0.85
Mighty Morphin Power Rangers: The Movie (SNES),1.0
Mighty No. 9,5.0
Mighty Switch Force!,3.0
Mighty Switch Force! 2,3.0
Mighty Switch Force! Academy,3.5
Mighty Switch Force! Hose It Down!,1.0
Mighty Switch Force! Hyper Drive Edition,3.0
Mii Force,0.75
Miitopia,30.0
Mike Tyson's Punch-Out!!,3.5
Mikey Hooks,0.75
Miko Gakkou Monogatari: Kaede Episode,3.0
Milanoir,4.5
Miles & Kilo,4.0
Milkmaid of the Milky Way,2.0
Mille Miglia 2: Great 1000 Miles Rally,0.4166666666666667
Millennium 2: Take me Higher,11.5
Millennium: A New Hope,7.0
Millie,9.5
Millionaire Manor,2.0
Millipede,0.08333333333333333
Milon's Secret Castle,1.5
Mimana Iyar Chronicle,16.5
Mimpi,3.0
Mimpi Dreams,1.5
Mind Games (2016),20.0
Mind Snares: Alice's Journey,3.0
Mind Spheres,0.8666666666666667
Mind Zero,30.5
Mind: Path to Thalamus,4.0
MindJack,6.5
Minds Eyes,0.7333333333333333
Minecraft: Story Mode - Season Two,9.0
Miner Dig Deep,5.0
Miner Ultra Adventures,0.9333333333333333
Miner Wars 2081,14.0
Minesweeper (Windows),0.5333333333333333
Mini Ghost,3.0
Mini Golf Mundo,0.75
Mini Mario & Friends amiibo Challenge,1.0
Mini Metro,5.5
Mini Motor Racing Evo,6.0
Mini Ninjas,8.0
Mini Thief,3.0
Miniature: The Story Puzzle,0.7
Mining & Tunneling Simulator,7.5
Minit,1.5
Minnesota Cuke and the Coconut Apes,3.0
Minnesota Fats: Pool Legend,1.0
Minon: Everyday Hero,1.5
Minority Report: Everybody Runs,6.0
Miracle Fly,20.0
Miracle Girls Festival,4.0
Miracle Warriors: Seal of the Dark Lord,8.0
Mirror (2017),5.5
Mirror Drop,4.0
Mirror Mysteries,2.0
Mirror Mysteries 2,1.5
Mirror's Edge,6.0
Mirror's Edge (Mobile),2.0
Mirror's Edge: Catalyst,8.5
Mirror: The Lost Shards,2.0
MirrorMoon EP,3.5
Mirt. Tales of the Cold Land,0.3333333333333333
Misao,2.0
Misao: Definitive Edition,3.0
Mischief Makers,5.5
Miskatonic: Part 1 - The Inhuman Stain,2.5
Missile Command (1980),1.0
Missile Command (1999),3.0
Missing Translation,1.0
Mission Critical,8.5
Mission: Impossible,10.0
Mission: Impossible (NES),10.0
Mission: Impossible - Operation Surma,7.0
MissionForce: CyberStorm,6.0
Mister Mosquito,3.0
Mitsume ga Tooru,0.8
Mitsurugi Kamui Hikae,2.0
Mixed-Up Mother Goose,10.0
Mnemonic Prototype,0.4166666666666667
Mob Enforcer,4.0
Mobile Forces,1.5
Mobile Light Force,0.9666666666666667
Mobile Light Force 2,0.45
Mobile Suit Gundam SEED: Battle Assault,0.5
Mobile Suit Gundam SEED: Never Ending Tomorrow,55.5
Mobile Suit Gundam: Crossfire,9.5
Mobile Suit Gundam: Extreme VS Force,10.0
Mobile Suit Gundam: Extreme Vs.,40.0
Mobile Suit Gundam: Federation vs. Zeon,9.5
Mobile Suit Gundam: Final Shooting,1.5
Mobile Suit Gundam: Journey to Jaburo,15.0
Mobile Suit Gundam: The One Year War,2.0
Mobile Suit Gundam: Zeonic Front,5.5
Mobiloid,3.0
Mobius Final Fantasy,86.0
ModNation Racers,9.0
ModNation Racers (PSP),3.0
ModNation Racers: Road Trip,4.0
Modern Combat 4: Zero Hour,4.0
Modern Combat 5: Blackout,2.5
Modern Tales: Age of Invention,2.5
Moe Chronicle,31.0
Moebius: Empire Rising,9.0
Moero Chronicle,19.0
Moero! Nekketsu Rhythm Damashii Osu! Tatakae! Ouendan 2,6.5
Mogeko Castle,3.0
Moirai (2013),0.25
Mojo!,8.5
Mole Mania,6.5
Momodora I,1.5
Momodora II,1.5
Momodora III,1.5
Momodora: Reverie Under the Moonlight,4.5
Momoiro Closet,3.5
Momoka: An Interplanetary Adventure,7.0
Momonga Pinball Adventures,0.8333333333333334
Momotarou Densetsu,26.5
Monaco: What's Yours is Mine,8.0
Monarch of Greed - Act 1,1.0
Monday Night Combat,3.0
Mondrian: Abstraction in Beauty,4.0
Mondschein,6.0
Monkey Hero,9.0
Monkey Island 2: LeChuck's Revenge,7.0
Monkey Magic (1979),12.0
Monochroma,4.0
Monolith (2017),5.5
Monomino,1.0
Monopoly (1997),1.5
Monopoly (2008),2.5
Monopoly (2012),1.5
Monopoly Plus,2.0
Monopoly Streets,2.0
Monopoly Tycoon,20.0
Monstania,4.0
Monster Attack,5.5
Monster Bash,6.0
Monster Boy and the Cursed Kingdom,18.0
Monster Force,3.0
Monster Galaxy: Exile,23.0
Monster Girl Quest,21.0
Monster High: 13 Wishes,4.0
Monster High: New Ghoul in School,10.0
Monster House,4.5
Monster Hunter,48.5
Monster Hunter 2,39.5
Monster Hunter 3 Ultimate,75.5
Monster Hunter 4 Ultimate,83.5
Monster Hunter Freedom,45.0
Monster Hunter Freedom 2,39.0
Monster Hunter Freedom Unite,141.0
Monster Hunter Generations,58.5
Monster Hunter Generations Ultimate,77.0
Monster Hunter Portable 3rd,43.0
Monster Hunter Stories,34.5
Monster Hunter Tri,61.0
Monster Hunter: World,51.0
Monster Jam,5.5
Monster Jam Battlegrounds,4.0
Monster Jam: Path of Destruction,6.0
Monster Kingdom: Jewel Summoner,26.0
Monster Loves You!,0.8333333333333334
Monster Madness: Grave Danger,6.5
Monster Manor,12.0
Monster Monpiece,21.5
Monster Party,1.5
Monster Prom,0.9666666666666667
Monster RPG 2,9.0
Monster Racer,5.0
Monster Rancher 3,20.5
Monster Rancher Advance,18.0
Monster Rancher Battle Card: Episode II,17.0
Monster Slayers,8.0
Monster Tale,7.0
Monster Truck Destruction,3.5
Monster Truck Madness (2003),5.0
Monster Trucks Mayhem,2.5
Monster World IV,6.5
Monster in My Pocket,0.6166666666666667
Monster of the Deep: Final Fantasy XV,2.5
MonsterBag,3.0
Monsters (Probably) Stole My Princess,0.3
Monsters vs Aliens: The Mobile Game,0.5333333333333333
Monsters vs. Aliens,7.0
"Monsters, Inc.",3.5
"Monsters, Inc. Scream Team",4.0
Monsti,0.08333333333333333
Monstrum,5.0
Montague's Mount,3.5
Montaro,1.0
Monty on the Run,2.0
Monument,1.5
Monument Builders: Alcatraz,5.0
Monument Valley,1.5
Monument Valley 2,1.5
Monument Valley: Forgotten Shores,1.0
Monument Valley: Ida's Dream,0.4166666666666667
Monuments of Mars,3.0
Moon,4.5
Moon Chronicles: Episode 1,1.5
Moon Crystal,3.0
Moon Hunters,1.5
Moon Patrol,0.26666666666666666
Moon: Remix RPG Adventure,25.0
Moonbase 332,4.0
Moonbase Alpha,1.0
Moonbase Commander,4.5
Moonchild,14.0
Moonlight,1.0
Moonlighter,13.0
Moonstone: A Hard Days Knight,1.5
Moorhuhn: Tiger and Chicken,0.8333333333333334
Mordheim: City of The Damned,12.0
Morningstar: Descent to Deadrock,2.0
Morph Girl,1.5
MorphX,7.0
Morphine,2.0
Morphite,11.0
Morphopolis,1.5
Mort the Chicken,1.5
Mortal Kombat (1992),1.0
Mortal Kombat (2011),8.0
Mortal Kombat 11,5.5
Mortal Kombat 3,2.5
Mortal Kombat 4,1.0
Mortal Kombat Advance,0.6666666666666666
Mortal Kombat II,2.0
Mortal Kombat Mythologies: Sub-Zero,5.0
Mortal Kombat Trilogy,1.5
Mortal Kombat X,5.0
Mortal Kombat XL,5.5
Mortal Kombat vs. DC Universe,4.0
Mortal Kombat: Armageddon,8.5
Mortal Kombat: Deadly Alliance,15.5
Mortal Kombat: Deception,6.0
Mortal Kombat: Komplete Edition,8.5
Mortal Kombat: Shaolin Monks,6.0
Mortal Kombat: Special Forces,4.0
Mortal Kombat: Tournament Edition,0.4
Mortal Kombat: Unchained,2.0
Mortyr (2093 - 1944),3.5
Mortyr II,8.0
Moshi Monsters - Moshling Zoo,8.5
Moshi Monsters: Katsuma Unleashed,3.0
Moss (2018),4.0
Mother,16.5
Mother 3,24.5
Mother Russia Bleeds,4.0
Mother Simulator,2.0
Mother: 25th Anniversary Edition,7.0
Mother: Cognitive Dissonance,12.5
Mothergunship,4.0
Moto RKD Dash,1.5
Moto Racer,1.0
Moto Racer 2,4.0
Moto Racer 3,3.5
Moto Racer 4,6.0
Moto Racer Advance,8.0
MotoGP,7.5
MotoGP 14,15.0
MotoGP 15,15.0
MotoGP 2,6.0
Motocross Championship,0.4166666666666667
Motocross Madness,18.0
Motocross Madness (2013),4.0
Motocross Mania,2.5
Motocross Maniacs,1.0
Motor Toon Grand Prix,1.5
MotorStorm,14.5
MotorStorm: Apocalypse,7.0
MotorStorm: Arctic Edge,15.0
MotorStorm: Pacific Rift,23.5
MotorStorm: RC,6.5
Motorsport Manager,19.0
Motte Island,3.0
Mount & Blade,55.0
Mount & Blade: Warband - Viking Conquest,20.0
Mount & Blade: With Fire & Sword,25.0
Mount Your Friends,1.0
Mountain Crime: Requital,4.0
MouseCraft,6.0
Moustache Mountain,1.0
Mr. Bones,2.5
Mr. Bree+,4.0
Mr. Driller,0.8833333333333333
Mr. Driller Drill Spirits,10.0
Mr. Nutz,4.0
Mr. Robot,14.5
Mr. Shadow,3.0
Mr. Shifty,4.0
Mr.President!,1.5
Ms. Pac-Man,1.0
Ms. Pac-Man Maze Madness,5.0
Ms. Splosion Man,8.5
Mu Cartographer,1.5
Mu Complex,3.5
Muchi Muchi Pork!,0.55
Muffin Knight,1.5
Mugen Souls,19.5
Mulaka,7.5
Multimirror,1.0
Multiwinia,2.5
Mumps,0.25
Munin,8.0
Muramasa Rebirth,11.0
Muramasa Rebirth: A Cause to Daikon for,3.0
Muramasa Rebirth: A Spirited Seven Nights' Haunting,3.5
Muramasa Rebirth: Fishy Tales of the Nekomata,3.5
Muramasa Rebirth: Hell's Where the Heart Is,2.5
Muramasa: The Demon Blade,12.5
Murasaki,4.0
Murasaki Baby,2.5
Murder Dog IV: Trial of the Murder Dog,0.2833333333333333
Murder Island - Secret of Tantalus,9.0
Murdered: Soul Suspect,6.5
Musaic Box,2.0
Musashi: Samurai Legend,15.0
Muscle March,0.5166666666666667
Mushihime-sama,1.0
Mushihime-sama Futari,0.95
Mushroom 11,5.0
Mushroom Men: The Spore Wars,4.0
Mushroom Men: Truffle Trouble,6.0
Mushroom Wars,4.0
Music Band Manager,7.0
Music MonStars,4.5
Music: Music Creation for the Playstation,20.0
Mustache Politics Shooter,0.8833333333333333
Mustache in Hell,3.5
Musya,1.0
Mutant Football League,9.5
Mutant League Football,10.5
Mutant League Hockey,7.0
Mutant Mudds,4.5
Mutant Mudds Deluxe,4.5
Mutant Mudds: Super Challenge,7.0
Mutant Year Zero: Road to Eden,13.5
Mutation Nation,0.7166666666666667
Mute Crimson+,5.0
Muv-Luv,21.0
Muv-Luv Alternative,50.5
My Big Sister,3.0
My Bones,0.25
My Brother Ate My Pudding,0.5
My Brother Rabbit,3.5
My Girlfriend,3.0
My Girlfriend Is the President,8.5
My Hero (1985),0.25
My Hero One's Justice,5.0
My Lady,0.5666666666666667
My Little Kitties,4.5
My Memory of Us,5.0
My Name is Addiction,0.75
My Name is Mayo,0.7166666666666667
My Nintendo Picross - The Legend of Zelda: Twilight Princess,7.0
My Pet Hotel,19.5
My Sex Slave is a Classmate,3.0
My Street,10.0
My Summer Car,30.5
My Time At Portia,59.0
MySims,7.0
MySims Agents,9.5
MySims Kingdom,11.0
Myst,6.0
Myst III: Exile,7.0
Myst IV: Revelation,11.5
Myst V: End of Ages,7.0
Myst: Masterpiece Edition,5.5
Mysterium (1991),2.0
Mysterium: A Psychic Clue Game,2.0
Mystery Case Files: Broken Hour,6.0
Mystery Case Files: Dire Grove,4.0
Mystery Case Files: Escape from Ravenhurst,4.5
Mystery Case Files: Huntsville Detective Training,3.0
Mystery Case Files: Key To Ravenhearst,5.5
Mystery Case Files: Madame Fate,4.5
Mystery Case Files: MillionHeir,6.5
Mystery Case Files: Prime Suspects,4.0
Mystery Case Files: Ravenhearst,5.0
Mystery Case Files: Return to Ravenhearst,6.5
Mystery Case Files: Shadow Lake,8.0
Mystery Case Files: The Black Veil,6.5
Mystery Case Files: The Revenant's Hunt,6.0
Mystery Castle: The Mirror's Secret,2.5
Mystery Dungeon: Shiren the Wanderer,22.0
Mystery Expedition: Prisoners of Ice,1.5
Mystery House,1.5
Mystery IQ Test,0.25
Mystery Masters: Psycho Train,2.5
Mystery P.I.: Lost in Los Angeles,4.0
Mystery P.I.: The Lottery Ticket,6.5
Mystery P.I.: The New York Fortune,5.5
Mystery P.I.: The Vegas Heist,4.0
Mystery Quest,4.5
Mystery Trackers: The Void,5.5
Mystery of Mortlake Mansion,4.5
Mystery of Rivenhallows,0.8
Mystery of Unicorn Castle: The Beastmaster,3.0
Mystic Ark,31.0
Mystic Chronicles,15.0
Mystic Defender,0.9166666666666666
Mystic Heroes,6.0
Mystic Journey: Tri Peaks Solitaire,19.5
Mystic Messenger,7.0
Mystical Fighter,2.0
Mystical Ninja Starring Goemon,9.5
Mystik Belle,4.0
Myth II: Soulblighter,9.0
Myth III: The Wolf Age,9.5
Myth: The Fallen Lords,15.0
Mythic Wonders: The Philosopher's Stone,3.0
Myths of the World: Chinese Healer,2.5
Märchen Maze,2.0
N+,17.0
N++,27.5
N.E.R.O.: Nothing Ever Remains Obscure,2.0
N.O.V.A. 2: The Hero Rises Again,7.5
N.O.V.A. 3,5.0
N.O.V.A. Legacy,4.0
N.O.V.A. Near Orbit Vanguard Alliance,4.5
N2O: Nitrous Oxide,2.0
NALOGI,0.85
NAM-1975,0.65
NASCAR '14,10.0
NASCAR 2000,20.0
NASCAR 2005: Chase for the Cup,42.0
NASCAR 2011: The Game,30.0
NASCAR 99,20.0
NASCAR Heat 2,5.0
NASCAR Racers,10.0
NASCAR Rumble,5.5
NASCAR The Game: 2013,37.0
NASCAR Thunder 2003,40.0
NASCAR Thunder 2004,40.0
NASCAR: Dirt to Daytona,30.0
NBA Jam (1993),13.5
NBA Jam (2010),8.0
NBA Jam Tournament Edition,8.0
NCIS: The Video Game,5.0
NEKO-NIN exHeart,2.0
NEKO-NIN exHeart +PLUS Nachi,0.4166666666666667
NEKO-NIN exHeart +PLUS Saiha,0.7333333333333333
NEKOPALIVE,0.25
NEKOPARA Vol. 1,4.5
NES Open Tournament Golf,2.5
NES Remix Pack,15.0
NEXT JUMP: Shmup Tactics,3.5
NFL Blitz,25.0
NFL Blitz (2012),6.0
NHL 17,42.0
NHL Slapshot,11.0
NO THING,2.5
NORTH,1.0
NSFW: Not a Simulator For Working,1.0
NVIDIA VR Funhouse,0.31666666666666665
Nail'd,11.5
NaissanceE,4.0
Nakawak,2.0
Nam,3.5
Namariel Legends: Iron Lord,2.5
Namariel Legends: Iron Lord - Premium Edition,3.0
Namco Museum 50th Anniversary,3.0
Nanashi no Game,4.0
Nanashi no Game Me,8.0
Nancy Drew Dossier: Resorting to Danger,5.5
Nancy Drew: Alibi in Ashes,3.0
Nancy Drew: Curse of Blackmoor Manor,8.0
Nancy Drew: Danger By Design,6.0
Nancy Drew: Danger on Deception Island,4.5
Nancy Drew: Ghost Dogs of Moon Lake,4.5
Nancy Drew: Ghost of Thornton Hall,10.0
Nancy Drew: Labyrinth of Lies,4.0
Nancy Drew: Last Train to Blue Moon Canyon,6.0
Nancy Drew: Sea of Darkness,12.0
Nancy Drew: Secret of the Old Clock,5.5
Nancy Drew: Secret of the Scarlet Hand,5.5
Nancy Drew: Secrets Can Kill Remastered,3.5
Nancy Drew: Shadow at the Water's Edge,7.0
Nancy Drew: Stay Tuned for Danger,3.0
Nancy Drew: The Captive Curse,6.0
Nancy Drew: The Final Scene,3.5
Nancy Drew: The Haunted Carousel,3.0
Nancy Drew: The Phantom of Venice,9.0
Nancy Drew: The Secret of Shadow Ranch,5.0
Nancy Drew: The Shattered Medallion,5.0
Nancy Drew: The Silent Spy,7.5
Nancy Drew: The White Wolf of Icicle Creek,5.5
Nancy Drew: Tomb of the Lost Queen,8.0
Nancy Drew: Trail of the Twister,3.5
Nancy Drew: Warnings at Waverly Academy,5.0
Nancy the Happy Whore and the Perfidious Petrol Station,1.5
Nandeyanen!?: The 1st Sutra,2.0
Naninights,0.8333333333333334
Nano Assault,3.5
Nano Assault EX,3.0
Nano Assault Neo,3.0
Nano Breaker,6.5
Nanostray,1.5
Nanostray 2,2.0
Nantucket,11.0
Napoleon Dynamite: The Game,3.0
Napoleon: Total War,28.5
Napple Tale: Arsia in Daydream,12.0
Narbacular Drop,0.43333333333333335
Narc (1988),0.3333333333333333
Narc (2005),4.5
Narcissu,2.0
Narcissu: 10th Anniversary Anthology Project,11.5
Narcissu: A Little Iris,4.5
Narcissu: Side 2nd,6.0
Narco Terror,3.0
NarcoGuerra,0.48333333333333334
Narcosis,3.0
Naruto Powerful Shippuden,7.0
Naruto Shippuden: Dragon Blade Chronicles,5.5
Naruto Shippuden: Naruto vs. Sasuke,3.5
Naruto Shippuden: Ninja Council 4,2.5
Naruto Shippuden: Ninja Destiny 2,0.9
Naruto Shippuden: Shinobi Rumble,1.5
Naruto Shippuden: Ultimate Ninja 4,11.0
Naruto Shippuden: Ultimate Ninja 5,8.0
Naruto Shippuden: Ultimate Ninja Heroes 3,14.0
Naruto Shippuden: Ultimate Ninja Impact,24.0
Naruto Shippuden: Ultimate Ninja Storm 2,13.5
Naruto Shippuden: Ultimate Ninja Storm 3,12.0
Naruto Shippuden: Ultimate Ninja Storm 3 Full Burst,13.0
Naruto Shippuden: Ultimate Ninja Storm 4,8.5
Naruto Shippuden: Ultimate Ninja Storm 4 - Road to Boruto,3.0
Naruto Shippuden: Ultimate Ninja Storm Generations,5.5
Naruto Shippuden: Ultimate Ninja Storm Revolution,3.5
Naruto: Clash of Ninja,6.0
Naruto: Clash of Ninja 2,2.5
Naruto: Clash of Ninja Revolution,1.5
Naruto: Clash of Ninja Revolution 2,2.0
Naruto: Clash of Ninja Revolution 3,7.5
Naruto: Gekitou Ninja Taisen! 3,2.0
Naruto: Gekitou Ninja Taisen! 4,5.0
Naruto: Ninja Council,2.0
Naruto: Ninja Council 2,2.0
Naruto: Ninja Council 2 European Version,2.5
Naruto: Ninja Destiny,1.0
Naruto: Path of the Ninja,15.5
Naruto: Path of the Ninja 2,8.0
Naruto: Rise of a Ninja,9.5
Naruto: The Broken Bond,16.5
Naruto: Ultimate Ninja,6.5
Naruto: Ultimate Ninja 2,3.0
Naruto: Ultimate Ninja 3,4.5
Naruto: Ultimate Ninja Heroes,7.0
Naruto: Ultimate Ninja Heroes 2: The Phantom Fortress,14.0
Naruto: Ultimate Ninja Storm,12.5
Naruto: Uzumaki Chronicles,11.0
Naruto: Uzumaki Chronicles 2,20.0
Nation Red,2.0
National Geographic Challenge!,0.65
National Park Girls,6.0
Natural Doctrine,41.0
Nature Treks VR,1.0
Naughty Bear,10.0
Navy Moves,1.5
Navy SEALS,1.0
Naya's Quest,0.75
Nayuta no Kiseki,18.5
Near Death,3.0
Nearwood,3.0
NebulasRay,1.0
Nebulus,0.3
NecroVisioN,9.5
NecroVisioN: Lost Company,4.5
Necronomicon: The Dawning of Darkness,4.5
Necropolis,5.0
Necrosphere,2.5
Need for Speed (2015),15.0
Need for Speed II,5.0
Need for Speed III: Hot Pursuit,12.0
Need for Speed: Carbon,12.5
Need for Speed: Carbon - Own the City,9.5
Need for Speed: High Stakes,19.5
Need for Speed: Hot Pursuit (2010),14.0
Need for Speed: Hot Pursuit 2,11.0
Need for Speed: Most Wanted,20.5
Need for Speed: Most Wanted (2012),10.0
Need for Speed: Most Wanted 5-1-0,12.0
Need for Speed: Nitro,8.0
Need for Speed: Payback,19.0
Need for Speed: Porsche Unleashed,21.0
Need for Speed: ProStreet,10.5
Need for Speed: Rivals,13.5
Need for Speed: Shift,12.5
Need for Speed: The Run,4.0
Need for Speed: Undercover,11.0
